index,text,label
1186,کراچی (ویب ڈیسک) وزیر اعلیٰ سندھ مراد علی شاہ کے سامنے اس بات کا انکشاف ہوا ہے کہ کراچی کے مختلف علاقوں میں پولیو وائرس موجود ہے وزیر اعلیٰ سندھ مراد علی شاہ کی زیر صدارت انسداد پولیو اور خسرے سے متعلق اجلاس ہوا جس میں وزیر صحت چیف سیکریٹری پرنسپل سیکریٹری کمشنر کراچی اور دیگر حکام نے شرکت کی اجلاس کے دوران انسداد پولیو پروگرام انچارج فیاض جتوئی نے بریفنگ دیتے ہوئے بتایا کہ ماہ ستمبر میں کراچی کے 11 مقامات سے پولیو کے نمونے لیے گئے انہوں نے بتایا کہ گلشن اقبال سہراب گوٹھ چکورہ نالہ محمد خان کالونی بلدیہ اور اورنگی نالہ سے لیے گئے نمونوں کے مثبت نتائج آئے ہیں بریفنگ کے دوران انہوں نے بتایا کہ ستمبر میں سندھ کے شہر سکھر میں بھی پولیو وائرس کی موجودگی کی تصدیق ہوئی وزیر اعلیٰ کو بریفنگ دیتے ہوئے بتایا گیا کہ اپریل سے ستمبر 2018 کے درمیان کراچی میں ایک لاکھ 18 ہزار 5 سو 57 بچوں کے والدین کے انکار کے باعث انہیں پولیو ویکسین نہیں دی جاسکی اس طرح ان 6 ماہ میں 96 ہزار 9 سو6 بچے گھروں میں نہ ہونے کے باعث ویکسین حاصل نہیں کرسکے بریفنگ کے دوران بتایا گیا کہ دیہی سندھ کے علاقوں میں 88 ہزار 4 سو64 بچے گھروں پر نہ ہونے کے باعث پولیو ویکسین سے محروم رہے اس موقع پر وزیر اعلیٰ سندھ نے کہا کہ اللہ کا کرم ہے کہ مشترکہ کاوشوں کی بدولت اس سال سندھ میں پولیو کا کوئی کیس سامنے نہیں آیا انہوں نے کہا کہ اس وقت پاکستان اور افغانستان صرف دو ممالک میں پولیو وائرس پایا جاتا ہے لہٰذا ہماری حکومت کا عزم ہے کہ پولیہ کا خاتمہ یقینی بنائیں وزیر اعلیٰ سندھ نے ہدایت کی اسکولوں میں پولیو ٹیمیں بھیجیں اور بچوں کو ویکسین دی جائے  ہمیں اپنی کاوشوں کو مزید تیز اور بہتر کرکے پولیو کا جڑ سے خاتمہ کرنا ہوگا اجلاس کے دوران وزیر اعلیٰ سندھ کو خسرہ کی بیماری سے متعلق بھی بریفنگ دی گئی بریفنگ کے دوران بتایا گیا کہ سندھ میں 2015 سے خسرہ میں اضافہ ہورہا ہے اور اسی سال 281 کیسز ہوئے جس میں 8 کی موت واقع ہوئی  وزیر اعلیٰ کو آگاہ کیا گیا کہ 2016 میں 17 سو 29 کیسز ہوئے اور 19 اموات ہوئی جبکہ 2017 میں 3 ہزار 86 کیسز میں سے 35 لوگ زندگی کی بازی ہار گئے اس موقع پر وزیر اعلیٰ سندھ نے خسرے کے بڑھتے کیسز پر تشویش کا اظہار کیا اور ہدایت کی کہ اس سلسلے میں باضابطہ طور پر آگہی مہم چلائی جائے اور عوام کو خسرے کی علامت کے بارے میں بتایا جائے,0
1187,پاکستان میں اسمارٹ موبائل فون کی مینوفیکچرنگ شروع ہوگئی۔ حماد اظہر  وفاقی وزیر صنعت و پیداوار حماد اظہر کا کہنا ہیکہ پاکستان میں اسمارٹ موبائل فون کی مینوفیکچرنگ شروع ہوگئی۔قومی اسمبلی میں اظہار خیال کرتے ہوئے حماد اظہر نے کہا کہ ہم نے ٹیکس فری بجٹ پیش کیا اور شاید ہی کبھی ایسا بجٹ پیش کیاگیا ہو۔ انہوں نے کہا کہ جب بجٹ پیش بھی نہیں ہوا تھا تو اپوزیشن نینا منظور نامنظور کے نعریلگائے، اپوزیشن نے بجٹ نے نہیں پڑا صرف ذاتی حملے کیے ہیں، ہم نے سب سے بڑے دو مافیاز کو اقتدار کو باہر نکالا۔ وفاقی وزیر کا کہنا تھا کہ آج وزیر صنعت ہونے کے باوجود اعلان کرتا ہوں زراعت ہماری پہلی ترجیح ہونی چاہیے، بجٹ نہ پڑھنے والوں نے شور مچایا،احتساب ان کے اعصاب پر سوار ہے۔,0
1188,اڈیلیڈ۔4 ڈسمبر (سیاست ڈاٹ کام ) ہندوستانی کرکٹ ٹیم کے کپتان ویراٹ کوہلی نے کہا ہیکہ دورہ آسٹریلیا میں ان کی توجہ حریف ٹیم کے کھلاڑیوں سے محاذ آرائی کے بجائے اپنے کھیل پر ہوگی۔ ہندوستانی ٹسٹ کرکٹ ٹیم ان دنوں آسٹریلیا میں ہے جہاں 4 ٹسٹ میچز کی سیریز کا پہلا مقابلہ 6 دسمبر کو اڈیلیڈ میں شروع ہوگا۔ دونوں ٹیمیں ایک دوسرے کے اہم کھلاڑیوں کو قابو کرنے کی حکمت عملی بنا رہی ہیں اور ہندوستانی کپتان میزبان ٹیم کی توجہ کا خصوصی مرکز ہیں۔ دونوں ملکوں کی سیریز کے دوران ہر بار تنازعات ضرور ہوتے ہیں لیکن اس مرتبہ کوہلی نے واضح کیا کہ وہ جارحیت کے موڈ میں نہیں ، سیریز میں ان کی ساری توجہ کھیل پر ہوگی اور وہ میزبان ٹیم یا اس کے کھلاڑیوں کے ساتھ کسی قسم کی محاذ آرائی میں کوئی دلچسپی نہیں لیںگے۔ ہندوستانی کپتان نے کہا کہ انہیں اچھے کھیل کے علاوہ کچھ اور ثابت نہیں کرنا اور وہ ماضی کے مقابلے میں اب کافی بدل گئے ہیں۔ پوری کوشش ہوگی کہ سیریز کے دوران ماحول خوشگوار رہے اور اسپورٹس مین اسپرٹ کا مظاہرہ کیا جاتا رہے۔ ایک سوال پر انہوں نے کہا کہ واحد پریکٹس میچ میں دونوں ٹیموں کو بیٹنگ کا اچھا موقع ملا ہے ،چاہیں گے کہ اس سلسلہ کو ٹسٹ سیریز میں بھی آگے بڑھائیں۔ ٹیم کی بولنگ کے بارے میں انہوں نے کہا کہ کرکٹ آسٹریلیا الیون544 رنز بنا نے میں کامیاب ہوئی لیکن تشویش کی کوئی بات نہیں اور بولرز جلد خود کو یہاں کی وکٹوں سے ہم آہنگ کرلیں گے ، با لکل مختلف موسم اور ماحول میں ہونے والے پہلے میچ میں ایسی کارکردگی زیادہ بڑا مسئلہ نہیں۔ پہلی مرتبہ ہندوستانی ٹیم کو اس سیریز میں پسندیدہ قرار دیا جا رہا ہے اور بال ٹمپرنگ تنازعہ کی وجہ سے اس وقت کے کپتان اسمتھ ، نائب کپتان وارنر اوربن کرافٹ سے محرومی کے بعدآسٹریلیا کافی کمزور نظر آرہی ہے۔,0
1189,میسی 700 گول بنانے والے دنیا کے ساتویں فٹبالر لیونل میسی کیر یئر میں 700 گول بنانے والے دنیا کے ساتویں فٹبالر بن گئے۔ اسپینش لیگ میں ایٹلیٹکو میڈرڈ کے خلاف انہوں نے کیر یئر کا 700واں گول کیا۔  اس سے پہلے جوزف بیکان (805)، روماریو (772)، پیلے (767)، فیرنس پوسکاس (746)، گریڈ مولر (735) اور کرسٹیانو رونالڈو یہ کارنامہ سرانجام دے چکے ہیں۔  اسپینش لیگ میں بارسلونا نے ایٹلیٹکو میڈرڈ کے خلاف میچ کے گیارہویں منٹ میں برتری حاصل کی جب اون گول کی بدولت گول ہوا۔  19 ویں منٹ میں سول نے یہ برتری ختم کردی۔پہلے ہاف میں مقابلہ ایک ایک سے برابر رہا۔  دوسرے ہاف میں بارسلونا کو پنلٹی ملی جس پر لیونل میسی نے گول کردیا۔یہ ان کے کیریئر کا 700واں گول تھا۔وہ یہ کارنامہ انجام دینے والے دنیا کے ساتویں فٹبالر بن گئے۔ میسی بارسلونا کے لئے بھی 630 گول کرچکے ہیں۔  میچ کے 62 ویں منٹ میں سول نے پنلٹی پر دوسرا گول کرکے میچ برابر کردیا۔  پوائنٹس ٹیبل پر ریال میڈرڈ پہلے بارسلونا دوسرے اور ایٹلیٹکو میڈرڈ تیسرے نمبر پر ہے۔,0
1190,اسلام آباد(نیو زڈیسک) ناسا کا بغیر پائلٹ خلائی جہاز”انسائٹ” تقریباً 7 ماہ کے خلائی سفر کے بعد مریخ کی سطح پر کامیابی سے لینڈ کر گیا، سرخ سیارے کی تصاویر بھیجیں۔ خلائی جہاز مریخ کی سطح پر زلزلوں اور اس کے وجود کاپتہ لگانے کی کوشش کریگا۔ناسا کا خلائی جہاز”انسائٹ” مریخ پر کامیابی سے اتر گیا۔ ان سائٹ نے لینڈ کرنے کے فوری بعد سیارے کے قدرتی مناظر کی پہلی تصویر زمین پر ارسال کی جس میں جہاز کا ایک پاؤں، ایک چھوٹا پتھر اور افق کو دیکھا جا سکتا ہے۔خلائی جہاز دوسال تک مریخ پر رہے گا اور اس کی سطح پر زلزلوں اور اس کے وجود کا پتہ لگانے کی کوشش کریگا۔ انسائٹ زمین سے 54 کروڑ 80 لاکھ کلو میٹر کا سفر طے کر کے مریخ پر پہنچا ہے۔  ,0
1191,ہالی ووڈ جانے کی بھوکی نہیں ہوں، تاپسی پنو ممبئی (سی این این ) بالی ووڈ کی ابھرتی ہوئی اداکارہ تاپسی پنو کا کہنا ہے کہ اس وقت وہ بالی ووڈ کی بہت سی فلموں میں مصروف یہی وجہ ہے کہ ہالی ووڈ میں جانے کی بھوک نہیں ہے۔بھارتی میڈیا رپورٹس کے مطابق بالی ووڈ شوخ چنچل اداکارہ تاپسی پنو کا فلم انڈسٹری میں انٹری کے حوالے سے کہنا تھا کہ ’میں نے کبھی بھی کسی فلم انڈسٹری میں آنے کا نہیں سوچا اور نہ ہی کوئی پلان تھا، میرا فلمی دنیا میں آنا بس ایک عجب اتفاق ہی ہے‘۔تاپسی پنو کا ہالی ووڈ کے حوالے سے کہنا ہے کہ دپیکا پڈوکون اور پریانکا چوپڑا جیسی اداکارائیں ہالی ووڈ کی فلموں میں اداکاری کا لوہا منوا چکی ہیں لیکن میرا ہالی ووڈ میں جانے کا کوئی ارادہ نہیں ہے کیوں کہ میں اس وقت بالی ووڈ کی بہت سی فلموں میں مصروف ہوں جہاں میں بہت سے اعلیٰ کرداروں میں نظر آؤں گی جب کہ میں وہ سب کردار بھی کررہی ہوں جو میں سوچا کرتی تھی اس لئے ہالی ووڈ جانے کی بھوکی نہیں ہوں۔تاپسی پنو نے مزید کہا کہ بالی ووڈ کا ہالی ووڈ سے موازنہ کرنا خوش فہمی ہے کیوں کہ بھارتی فلمی صنعت صحیح سمت میں چل رہی ہے لیکن ہمارے پاس ویسے وسائل نہیں جوکہ ہالی ووڈ کے پاس ہیں جب کہ بالی ووڈ میں کسی فلم کو اصل شکل دینے کے لئے بہت سخت مشقت ،پیسہ اور وقت کی ضرورت ہوتی ہے جوکہ ہر کسی کے بس کی بات نہیں۔اداکارہ نے کہا کہ میں موڈی ہوں مجھے نہیں پتہ میں کب بالی ووڈ انڈسٹری کو خیر باد کہ دوں، اگر میری فلموں کو پسند نہیں کیا جاتا اور اچھا بزنس کرنے میں ناکام ہوجاتی ہیں اور مداح مجھے مزید اسکرین پر دیکھنا پسند نہیں کرتے تو میں بالی ووڈ چھوڑ کر کچھ اور کام کرنے کا سوچوں گی۔واضح رہے کہ بالی ووڈ نوجوان اداکارہ تاپسی پنو ان دنوں فلم سورمہ، ملک اور من مرضیاں کی شوٹنگ میں مصروف ہیں جب کہ وہ پنک، جڑواں ٹو جیسی کئی فلموں میں اداکاری کے جوہر دکھا چکی ہیں,0
1192,لاہور: سرفراز احمد بھی مفت کے ٹکٹ مانگنے والوں سے تنگ آگئے۔  کپتانوں کی پریس کانفرنس میں ایک صحافی نے کہاکہ پاک بھارت میچ دیکھنے والوں کا جوش و خروش زیادہ ہونے کی وجہ ٹکٹ ملنا ہی محال ہوجاتا ہے، آپ اس بارے میں کیا کہیں گے؟ جس پر سرفراز احمد نے کہاکہ ٹکٹوں کی تو واقعی بڑی مانگ ہوتی ہے، میں تو جلد ہی اپنا واٹس ایپ نمبر ہی تبدیل کردوں گا۔,0
1193,﻿ٹوکیو ۔ (اُردو پوائنٹ اخبارتازہ ترین۔ 21 اگست2018ء) جاپان کی وزارتِ تعلیم بچّوں کو انگریزی کے زبانی رابطوں کی مہارت بہتر بنانے میں مدد دینے کے لئے سکولوں میں انگریزی بولنے والے مصنوعی ذہانت کے حامل روبوٹس فراہم کرنے کی منصوبہ بندی کر رہی ہے۔ جاپ]انی خبررساں ادارے کے مطابق جاپانی طلباء عمومی طور پر انگریزی لکھنے یا بولنے میں اچھّے نہیں ہیں۔ جن نصابی رہنماء اٴْصولوں کو دوسالوں میں مکمل طور پر نافذ کیا جانے والا ہے اٴْن میں مذکورہ مہارتوں کو پروان چڑھانے پر توجہ مرکوز کی جائے گی۔وزارتِ تعلیم اپریل میں ملک بھر کے تقریباً 500 سکولوں میں آزمائشی بنیاد پر روبوٹ اقدام شروع کرے گی۔یہ وزارت اِس وقت بعض سخت معاملات سے نبردآزما ہے۔ واضح رہے کہ جاپانی ایلیمنٹری سکول کے اساتذہ کی انگریزی کی مہارت بہتر بنانے کے لئے دباؤ ہے اور اِس کے پاس ہر سکول کے لئے انگریزی کے مادری زبان بولنے والوں کو رکھنے کے لئے فنڈز کی کمی ہے۔   ,0
1194,کونسی بیماریوں میں مبتلا افراد کے لیے کرونا وائرس جان لیوا قرار   ویب ڈسک : کورونا وائرس کے حوالے سے متعدد تحقیق سامنے آئی ہیں جبکہ اب حال ہی میں امریکہ کے ماہرین کی جانب سے کورونا کے پھیلاؤ اور اثرات سے متعلق ایک رپورٹ شائع کی ہے جس میں یہ بتایا گیا کہ وہ افراد جن میں 11 بیماریوں میں سے کوئی بیماری پائی گئی تو ان افراد میں کورونا وائرس شدید ہو سکتا ہے یا موت کی وجہ بھی بن سکتا ہے۔  لانس گلوبل ہیلتھ کے ماہرین  نے کرونا کے حوالے سے تحقیق کی جس کے نتائج نیویارک ٹائمز میں شائع کی گئی ہے۔ رپورٹ میں ماہرین نے کہا ہے کہ ’دنیا کی تمام آبادی کرونا کا شکار ہوئی تو ساڑھے تین کروڑ مریضوں کو اسپتالوں میں داخل کرنے کی ضرورت پیش آسکتی ہے ‘  ماہرین کے مطابق دنیاکی 22فیصد آبادی کے کرونا وائرس کے شدید مرض میں مبتلا ہونے کا خطرہ ہے، ہر پانچ میں سے ایک شخص کرونا وائرس سے متاثر ہوسکتا ہے مگر یہ ضروری نہیں کہ جو لوگ کرونا میں مبتلا ہوں اُن کی حالت تشویشناک ہو یا تمام کی موت کا خطرہ ہو‘  ماہرین نے تحقیق کی بنیاد پر مرتب کی جانے والی رپورٹ میں گیارہ امراض یا کیفیات کے حامل افراد کا احاطہ کیا اور پھر اُن کی درجہ بندی بھی کی۔  رپورٹ میں بتایا گیا ہے کہ ’ان گیارہ امراض میں مبتلا افراد کو کرونا کی علامات انتہائی سنگین اور شدید ہوسکتی ہیں، بقیہ افراد کو ضروری نہیں ہے کہ علامات بھی ظاہر ہوں‘۔  رپورٹ میں بتایا گیا ہے کہ ’دنیا کےایک ارب 70کروڑ افراد پہلے ذیابیطس ، دل اور پھیپھڑوں کو متاثر کرنے والے امراض میں مبتلا ہیں، ایسے تمام مریضوں کے لیے کرونا جان لیوا ثابت ہوسکتا ہے  گیارہ بیماریاں  ۱۔ ماہرین کے مطابق دمے، گردوں کی دائمی بیماری (جس کا علاج ڈائیلیسس سے کیا جارہا ہو)  ۲۔پھیپھڑوں کی دائمی بیماری  ۳۔ ذیابیطس  ۴ ۔ ہیموگلوبن کی خرابی  ۵۔ مدافعتی نظام میں کمزوری  ۶ ۔ جگر کی بیماری  ۷۔ 65 سال یا اس سے زیادہ عمر کے افراد  ۸۔ نرسنگ ہومز یا طویل مدتی نگہداشت کی سہولیات میں رہنے والے افراد  ۹۔ دل کی سنگین صورتحال (شریانیں بند، بائی پاس یا دو سے زیادہ اٹیک والے)  ۱۰۔ شدید موٹاپے کا شکار افراد  ۱۱۔ جگر کی بیماری,0
1195,ممبئی 14 اکتوبر (سیاست ڈاٹ کام) محدود اوورز کے تین مقابلوں میں پیر کو انڈیا اے کا مقابلہ آسٹریلیا اے کے ساتھ ممبئی کرکٹ اسوسی ایشن باندرہ کرلا کامپلیکس میں آغاز ہوگا اور دوسرے دو میچز بھی اسی مقام پر 17 اور 19 اکوپر کو کھیلے جائیں گے اور یہ مقابلے مہمان ٹیم کی آزمائش کی حیثیت رکھتے ہیں خاص طور پر کپتان پونم راوت پر سب کی نظریں گڑھی ہوئی ہیں گزشتہ سال کے ورلڈ کپ کے فائنل میچ میں ہندوستانی ٹیم کی قائد پونم کا اہم رول رہا ہے پونم کے علاوہ تین اور کھلاڑی مونا مشرم راجیشوری گائیگواڈ اور شیکھا پانڈے سے ہندوستانی عوام کو کافی توقعات وابستہ ہیں اور سب کی نظریں سلیکٹرز کے اوپر لگی ہوئی ہیں کہ کس طرح جونیر کھلاڑی اپنی کارکردگی کی بناء پر سینئر کھلاڑیوں میں جگہ بنا پاتے ہیں 50 اوورز کے تین میچز میچز کے بعد  T20 سیریز کا بھی آغاز ہوگا اور اس کیلئے BCCI  کے لیے ٹیم کا انتخاب و اعلان کرے گی  ہندوستانی ٹیم میں پونم راوت (کپتان) پونیا دیویکا ویدیا مونا مشرم تنوشری سرکار شماورما (وکٹ کیپر) راجیشوری گائیگواڑ  اسوشہری دیبیا درشنی سی پرتیوشا ریما لکشمی لپکا شیکھا پانڈے تیرا اپل پنجابی بورونیکر کویتا پاٹل اور پریتی بوس شامل ہیں آسٹریلین اسکاڈ میں سمنتا بئیس ماشلن براؤن لارن چیٹل پیپا کلری جوزقیس ڈولی ہیتر گرام سامی جو جانسن تہکسہ ماک گراتھ کلو پیپارو جیورجیا ریڈمائین ناؤکی اسٹلین برگ مولی اسٹرانو بے لنڈا وکاریوا اور امنڈا جیڈ ویلنگٹن شامل ہیں ,0
1196,سروج خان: بالی وڈ پر راج کرنے والے ستاروں کی ڈانس گورو کا انتقال بالی وڈ کی معروف کوریو گرافر سروج خان 71 برس کی عمر میں حرکت قلب بند ہو جانے کے باعث انڈیا کے شہر ممبئی میں انتقال ہو گیا ہے۔  سروج خان کے رشتے دار منیش جاوانی نے انڈین خبر رساں ادارے پی ٹی آئی سے بات کرتے ہوئے ان کی موت کی تصدیق کی ہے۔  انڈین میڈیا کے مطابق سروج خان کو گذشتہ ماہ سانس لینے میں دقت کے باعث ہسپتال میں داخل کرایا گیا تھا تاہم ان کا کورونا وائرس ٹیسٹ منفی آیا تھا۔  سروج خان کا بالی وڈ کریئر چار دہائیوں پر محیط تھا جس میں انھوں نے لاتعداد گانوں پر سب کے پسندیدہ اداکاروں کو رقص کی تیاری کروائی۔ وہ سروج خان ہی تھیں جنھوں نے مادھوری ڈکشت کو ’ایک دو تین‘، ’دھک دھک کرنے لگا‘ اور ’مار ڈالا‘ جیسے کئی گانوں پر ڈانس سکھایا اور انھیں شہرت دلائی۔  ان کے شاگردوں میں شاہ رخ خان، سری دیوی، سلمان خان، اکشے کمار، کرینا کپور، کاجول اور ایسے کئی نام تھے جنھوں نے فلمی دنیا پر راج کیا۔  یہ بھی پڑھیے عرفان خان: بڑے خواب دیکھنے والا روایت شکن فنکار  ’جب تک سُشانت کو کنارے لگایا جاتا وہ سٹار بن چکے تھے‘  بالی وڈ کے اداکار رشی کپور وفات پا گئے سروج خان کون تھیں؟ سروج خان کی پیدائش 1948 میں ہوئی تھی اور فلم انڈسٹری میں انھوں نے بطور چائلڈ سٹار قدم رکھا تھا۔  سنہ 1950 کے عشرے میں بطور بیک اپ رقاصہ انھوں نے کام شروع کیا اور بمل رائے کی فلم مدھومتی میں ڈانس ڈائریکٹر بی سوہن لال کے ساتھ کام کیا۔ سروج بعد میں سوہن لال کے ساتھ رشتہ ازدواج میں منسلک ہوئیں۔  اس کے بعد انھوں نے بطور اسسٹنٹ کوریوگرافر کام کیا لیکن 1974 میں انھیں پہلی بار کھل کر اپنے فن کا مظاہرہ کرنے کا موقع ملا جب انھوں نے فلم ’گیتا میرا نام‘ کے لیے کوریوگرافی کی۔  اس کے بعد تو پھر 80 کی دہائی میں وہ جانا پہچانا نام بن گئیں۔  انھوں نے سری دیوی کے لیے مسٹر انڈیا فلم کا گانا ’ہوا ہوائی‘ کوریوگراف کیا اور پھر تو پیچھے مڑ کر نہیں دیکھا۔  خبر رساں ادارے پی ٹی آئی کے مطابق ان کا جنازہ جمعہ کی صبح ہوا۔ انھوں نے سوگواران میں ایک بیٹی اور ایک بیٹا چھوڑا ہے۔ماسٹر جی کی وفات پر بالی وڈ کے ستاروں کا ردعمل سروج خان کے انتقال کے بعد بالی وڈ کے فنکاروں نے ٹوئٹر پر ان کے لیے تعزیتی پیغامات چھوڑے ہیں اور فلم انڈسٹری کے لیے ان کی خدمات کا شکریہ ادا کیا۔  بالی ووڈ اداکارہ مادھوری ڈکشت نے، جن کے کریئر میں سروج خان کا نمایاں کردار رہا، اپنے ٹویٹ میں لکھا کہ ’میں اپنی دوست اور گورو سروج خان کو کھو دینے پر تباہ حال ہوں۔ میرے رقص کو بہتریں بنانے کے لیے انہوں نے جو کام کیا اس کے لیے میں ہمیشہ شکر گزار رہوں گی۔ دنیا نے ایک بہترین فنکار کھو دیا ہے۔ میں آپ کو مس کروں گی۔‘مادھوری ڈکشت کی تقریباً ہر فلم میں سروج خان کی ہدایت میں فلم بند ہونے والا کم سے کم ایک ایسا گانا ہوتا تھا جس کا رقص نہایت مقبول ثابت ہوتا تھا۔ تیزاب میں ’ایک دو تین‘، فلم بیٹا میں ’دھک دھک کرنے لگا‘ سے لے کر فلم دیوداس میں ’مار ڈالا‘ تک، سروج خان مادھوری کے فلمی سفر اور ان کی کامیابی کا بڑا حصہ رہیں۔  فلم اداکار اور سٹار شاہ رخ خان نے بھی ٹوئٹر پر اپنے غم کا اظہار کیا۔ انہوں نے لکھا کہ ’وہ فلم انڈسٹری میں میری پہلی اصل ماسٹر تھیں۔ گھنٹوں تک مجھے فلمی رقص کا منفرد سٹیپ سکھایا۔ نہایت ہی خیال رکھنے والی، شفیق اور متاثر کرنے والی شخصیت۔ ہم آپ کو یاد کریں گے سروج جی۔ اللہ ان کی روح پر رحم کرے۔ میرا خیال رکھنے کے لیے شکریہ۔‘شاہ رخ خان کا باہیں پھیلائے وہ منفرد پوز جو ان کی پہچان بن گیا ہے، وہ بھی سروج خان کی ہی تخلیق تھا۔  اداکارہ کرینا کپور خان نے اپنے انسٹاگرام اکاؤنٹ پر کیے گئے پوسٹ میں لکھا کہ ’ماسٹر جی ہمیشہ کہتی تھیں ’پیر نہیں چلا سکتی تو کم سے کم چہرہ تو چلا!‘ مجھے انہوں نے یہی سکھایا۔ رقص کا لطف اٹھانا، مسکرانا، اور آنکھوں سے مسکرانا۔‘  ’ان جیسا دوسرا کوئی نہیں ہو سکتا۔ ہم اداکاروں کے لیے، اور ان کے تمام چاہنے والوں کے لیے رقص اور اظہار اب ویسا نہیں رہے گا۔ لوو یو ماسٹر جی۔ اس دن تک جب ہم پھر ساتھ ناچیں گے۔‘اس کے علاوہ فلم اداکار اکشے کمار، سوشمیتا سین، کاجول، سومن کپور، سوناکشی سنہا، انوشکا شرما، اننیا پانڈے، اور سدھارتھ شکلا سمیت کئی بالی ووڈ شخصیات نے سروج خان کو اپنے پوسٹس کے ذریعے خراج تحسین پیش کیا۔  بالی ووڈ کے علاوہ سیاست دانوں اور سیاسی جماعتوں نے بھی ان کی وفات پر غم اور افسوس کا اظہار کیا۔  انڈیا کے ریل، کامرس اور صنعت کے وفاقی وزیر پیوش گویل نے اپنے ٹویٹ میں لکھا کہ ’صف اول کی ڈانس ماسٹر سروج خان کی وفات کا سن کر بہت دکھ ہوا۔  ’وہ نئے فنکاروں کے لیے مشعل راہ تھیں۔ بالی وڈ کے نہاہت ہی مقبول اور یادگار گانوں کے رقص کے پیچھے ان کا فن تھا جو یاد رکھا جائے گا۔ میں ان کے لواحقین، ارباب اور فینز کو تہہ دل سے تعزیت پیش کرتا ہوں۔‘  انڈیا میں حزب اختلاف کی جماعت کانگریس پارٹی کے آفیشل ہینڈل نے بھی سروج خان کو خراج عقیدت پیش کیا۔,0
